State,pctBlack,pctAsian,pctHisp,pctUrban,pctWfarm,pctPubAsst,blackPerCap,NAperCap,asianPerCap,otherPerCap,pctEmployMfg,numForeignBorn,pctFgnImmig-3,houseVacant,pctVacantBoarded,pctHousWOphone,pctHousWOplumb,ownHousQrange,persEmergShelt,persHomeless,landArea,pctUsePubTrans,pctOfficDrugUnit,murdPerPop,rapesPerPop,assaultPerPop,larcPerPop,autoTheftPerPop,arsonsPerPop,pop,violentPerPop
NC,26.130000000000003,0.41,0.67,0.0,0.46,17.75125,6061.0,5973.0,1571.0,0.0,35.67,147.0,31.97,356.0,1.4,12.68,0.37,35500,0.0,0.0,7.8,0.39,0.0,7.49,59.96,659.52,5516.0,337.26,96.35750000000002,11643,936.82
NM,1.84,0.84,21.1625,0.0,2.0700000000000003,15.35,5046.0,10050.0,5793.0,4828.0,6.3,701.0,18.83,459.0,1.96,16.286250000000003,0.68,34300,0.0,0.0,5.2,0.0,0.0,21.525,39.97,215.83,1822.54,87.93,0.0,10690,295.76
CA,5.32,6.3425,7.4,100.0,0.8,5.31,18319.0,14414.0,16181.0,19491.0,12.39,2271.0,8.5,379.0,1.06,1.38,0.26,92500,0.0,0.0,13.2,3.11,0.0,0.0,29.45,154.63,2227.46,298.22,22.09,24437,261.4
NJ,0.42,1.14,0.97,77.01,0.9,1.58,21440.0,17665.0,13678.0,7111.0,13.7,711.0,2.95,268.0,1.49,0.47,0.0,107000,0.0,0.0,40.7,2.02,0.0,9.52,14.28,66.63,1489.7,52.35,14.28,20526,114.23
TX,5.14,1.02,12.31,0.0,0.95,10.95,6090.0,7713.0,23137.0,6111.0,27.11,635.0,10.55,812.0,5.67,15.77,0.64,33700,0.0,0.0,21.1,0.69,0.0,6.7,73.71,582.95,2988.47,308.23,96.35750000000002,14870,683.46
CA,2.0,6.3425,21.1625,100.0,0.31,11.58,15499.0,11775.0,11253.0,11370.0,15.91,8136.875,19.06,1365.0,2.93,2.02,0.51,108700,53.0,1.0,7.9,5.99,0.0,3.54,22.4,152.06,2027.47,941.83,38.9,82106,544.59
IN,6.2,0.26,0.49,100.0,0.45,9.07,6769.0,9548.0,13202.0,7798.0,21.39,351.0,8.26,902.0,1.33,8.35,0.23,31000,16.0,0.0,13.8,1.2,0.0,2.61,36.6,1127.55875,3677.85,303.22,91.49,36322,1280.84
MD,26.130000000000003,1.34,1.46,100.0,0.75,6.75,8523.0,22667.0,11771.0,6984.0,5.8,1215.0,13.74,1191.0,7.5600000000000005,4.62,0.22,93900,10.0,2.0,6.6,5.05,0.0,11.29,73.4,776.38,4401.34,403.72,96.35750000000002,33187,1428.53
WI,1.92,1.7,1.9,0.0,1.14,3.1,3018.0,14411.0,8747.0,8804.0,11.5,314.0,29.3,156.0,2.56,0.87,0.0,30500,14.0,0.0,4.0,0.37,0.0,0.0,58.06,65.32,2213.51,72.57,21.77,10170,137.89
SC,26.130000000000003,0.15,0.78,100.0,0.54,11.2,6456.0,0.0,4565.0,20230.25,32.15,53.0,22.64,295.0,2.03,15.46,0.16,33000,0.0,0.0,5.2,0.0,0.0,16.62,24.93,988.86,4113.35,274.22,0.0,10322,1329.57
NJ,1.2,4.94,1.67,100.0,0.5,2.17,17442.0,0.0,26403.0,20230.25,8.72,2477.0,11.51,199.0,1.51,0.17,0.24,122700,9.0,0.0,9.7,7.93125,0.0,0.0,5.29,37.02,2321.65,692.79,0.0,18630,116.35
RI,0.79,0.83,0.99,100.0,0.36,5.3,13614.0,11080.0,18571.0,10244.0,19.95,3610.0,4.6,1704.0,2.23,0.95,0.3,45800,0.0,0.0,36.8,1.76,0.0,3.5,19.83,359.35,2851.44,742.03,56.0,85427,423.52
MA,0.79,0.68,0.98,0.0,0.75,4.0,16163.0,0.0,18983.0,13000.0,31.79,478.0,9.0,120.0,0.0,1.15,0.17,70100,0.0,0.0,23.4,0.59,0.0,9.55,0.0,200.63,1136.91,57.32,0.0,10098,210.18
NJ,2.23,6.3425,2.86,100.0,0.45,2.69,22207.0,20160.0,18839.0,15212.0,17.06,6093.0,11.88,474.0,1.05,0.23,0.41,94500,7.0,0.0,22.8,7.93125,0.0,0.0,24.24,88.16,2613.89,222.6,15.43,43548,152.07
AR,7.68,4.09,1.42,100.0,0.77,5.25,7263.0,9949.0,9013.0,8158.0,27.68,3010.0,15.55,2746.625,1.2,10.03,0.4,38300,19.0,2.5,48.4,0.06,0.0,5.3,87.51,515.77,5245.22,518.42,30.5,72798,690.79
MA,25.59,5.29,10.79,100.0,0.44,11.94,10420.0,9319.0,9406.0,7959.0,9.91,8136.875,23.72,2746.625,6.94,3.36,0.85,62100,57.5,2.5,50.2,7.93125,0.0,17.8,87.16,1122.9,4501.24,1294.1399999999999,31.923785522788204,574283,1968.89
WI,0.32,0.54,1.88,100.0,0.29,4.21,8740.0,10519.0,10396.0,11244.0,30.39,692.0,2.6,207.0,0.48,1.93,0.61,25100,0.0,0.0,5.0,2.78,0.0,0.0,24.55,58.91,3294.22,122.74,88.37,20958,122.74
CT,0.93,2.43,2.01,70.81,1.0,2.05,21336.0,12285.0,18928.0,6846.0,14.0,1901.0,9.42,395.0,0.76,0.36,0.05,109100,0.0,0.0,52.75,2.49,0.0,0.0,14.32,35.8,1521.44,53.7,3.58,27901,53.7
UT,0.39,3.87,15.3,100.0,0.43,9.85,15000.0,4002.0,7044.0,7029.0,17.96,930.0,18.92,342.0,3.8,7.58,0.86,24600,0.0,2.5,3.6,3.72,0.0,0.0,64.75,299.47,7381.63,412.79,40.47,11886,493.73
IN,4.03,4.04,1.64,100.0,0.66,4.65,7581.0,8351.0,12297.0,5582.0,8.33,4115.0,34.455000000000005,1042.0,1.15,3.7,0.25,54700,57.5,0.0,15.7,3.45,0.0,0.0,31.69,768.45,2847.23,253.51,7.92,60633,815.98
CA,5.03,6.3425,16.04,100.0,0.45,4.05,17150.0,16815.0,18790.0,11074.0,32.45,8136.875,27.99,1497.0,0.8,1.05,0.19,122700,57.5,2.5,12.5,4.19,0.0,3.02,15.12,276.67,4671.7,527.64,31.75,67460,411.23
TX,3.25,1.17,4.37,99.17,1.02,1.82,13700.0,9405.0,12798.0,5810.0,25.59,509.0,12.18,277.0,2.53,1.93,0.13,30800,0.0,0.0,19.7,0.84,0.0,0.0,25.27,373.7936987759446,1794.29,137.19,10.83,18309,580.6435729499468
WI,4.24,3.91,2.03,100.0,1.07,5.16,7610.0,9527.0,7522.0,7571.0,9.57,8136.875,34.455000000000005,2686.0,0.97,1.74,0.43,35700,57.5,2.5,52.75,7.74,0.0,1.02,50.47,109.1,3806.15,465.45,28.55,191262,321.68
TX,19.72,0.43,8.37,0.0,1.13,9.62,5815.0,14001.0,12831.0,3164.0,13.07,569.0,33.22,604.0,3.64,14.51,0.96,41800,0.0,0.0,14.3,0.0,0.0,8.85,17.7,1127.55875,3053.1,238.94,8.85,10967,1300.88
NH,0.73,1.09,0.91,100.0,0.23,6.4,10930.0,8760.0,7702.0,0.0,32.89,429.0,4.43,345.0,1.74,5.12,0.61,40800,17.0,0.0,10.1,1.13,0.0,0.0,35.61,35.61,2341.32,106.83,35.61,11249,80.12
MA,0.6,1.56,0.87,100.0,0.16,5.13,14764.0,6995.0,16484.0,11830.0,12.7,2240.0,5.71,275.0,2.55,0.32,0.06,64900,0.0,2.0,14.4,7.87,0.0,0.0,5.74,352.89,2191.94,766.03,14.35,33836,421.75
OH,1.37,0.38,0.23,0.0,0.34,6.14,13078.0,8973.0,30357.75,0.0,25.84,202.0,0.0,197.0,2.03,4.66,0.41,31100,0.0,0.0,4.9,0.3,0.0,0.0,8.29,33.16,2893.62,116.08,0.0,11329,66.33
GA,26.130000000000003,3.24,1.98,100.0,0.56,8.97,9138.0,9189.0,5458.0,6549.0,10.12,1298.0,19.41,2012.0,3.03,9.51,0.42,38500,0.0,2.5,10.0,7.93125,0.0,21.525,110.94625,841.55,7895.694999999999,1294.1399999999999,0.0,20457,1874.95
NJ,19.85,2.73,21.1625,100.0,0.39,11.45,8278.0,10404.0,14483.0,10425.0,26.38,8136.875,15.67,2214.0,4.74,8.53,1.08,66100,57.5,2.5,12.8,7.93125,0.0,15.91,39.31,434.26,3797.88,1294.1399999999999,21.53,110002,1311.2
TN,6.75,0.3,1.12,0.0,0.17,6.55,5524.0,10464.0,8165.0,8000.0,27.05,119.0,0.0,476.0,1.47,7.96,0.6,31200,0.0,0.0,19.1,0.11,0.0,0.0,40.88,140.16,2260.12,140.16,29.2,13647,292.0
TN,20.9,2.18,3.86,100.0,0.86,6.28,7969.0,8971.0,6077.0,10578.0,16.05,2803.0,16.59,2200.0,2.41,5.6,0.31,26500,0.0,0.0,52.75,1.59,0.0,1.07,92.99,917.09,2728.82,150.71,0.0,75494,1130.86
NJ,26.130000000000003,1.44,21.1625,100.0,0.42,13.05,9901.0,8640.0,10680.0,8160.0,29.5,8136.875,16.58,2192.0,5.75,11.33,1.145,70200,57.5,2.5,8.7,7.93125,0.0,16.55,56.11,715.07,2934.38,1294.1399999999999,81.29,140891,1571.14
DE,26.130000000000003,1.99,2.82,100.0,0.76,7.13,9113.0,16275.0,18666.0,8163.0,14.49,1032.0,10.17,585.0,2.05,3.61,0.31,42800,22.0,2.5,22.1,0.62,0.0,0.0,110.94625,496.75,6118.53,260.36,37.68,27630,887.29
NJ,4.07,1.92,2.79,100.0,1.02,2.5,13555.0,12000.0,19471.0,6903.0,4.17,539.0,12.99,726.0,0.55,1.74,0.51,43900,0.0,0.0,4.2,2.89,0.0,8.66,25.97,121.21,1956.71,129.87,8.66,11216,207.79
CA,0.83,6.3425,2.42,100.0,1.33,2.55,26301.125,27285.875,23743.0,20230.25,8.98,1808.0,4.54,170.0,1.18,0.0,0.0,122700,0.0,0.0,13.0,7.93125,0.0,0.0,5.71,11.43,1411.27,40.0,11.43,16642,51.42
CA,8.7,4.53,21.1625,100.0,0.67,10.11,9665.0,11106.0,12101.0,8529.0,20.75,8136.875,15.23,2746.625,1.9,5.61,0.25,49800,10.0,2.5,36.9,0.6,0.0,13.43,75.77,828.71,1906.81,1294.1399999999999,40.28,87535,1333.23
WA,0.29,0.65,21.1625,0.0,2.0700000000000003,16.5,8256.0,9271.0,4536.0,4638.0,11.81,2517.0,15.57,138.0,6.52,10.73,1.145,26800,0.0,2.0,3.7,0.19,0.0,0.0,84.5,775.85,7895.694999999999,752.8,38.41,11238,944.85
UT,0.01,0.25,2.19,0.0,2.0700000000000003,4.31,0.0,24096.0,1368.0,5747.0,28.98,128.0,9.38,108.0,5.56,3.47,0.12,25700,0.0,0.0,7.9,0.9,0.0,0.0,28.93,65.09,3131.78,86.79,7.23,11272,108.49
GA,26.130000000000003,0.66,0.76,0.0,2.02,17.75125,6466.0,0.0,30357.75,6933.0,26.14,132.0,0.0,410.0,0.49,16.286250000000003,0.71,38400,0.0,0.0,12.0,0.0,0.0,21.525,25.61,1127.55875,7895.694999999999,529.19,34.14,10464,1724.14
WI,0.42,0.49,0.56,100.0,2.0700000000000003,1.67,0.0,16213.0,14723.0,5694.0,28.72,296.0,0.0,169.0,0.0,0.12,0.16,37600,0.0,0.0,35.7,0.65,0.0,0.0,24.45,6.11,2249.25,55.01,61.12,13658,61.12
SC,10.93,1.43,0.66,100.0,0.69,2.38,10672.0,13025.0,7209.0,6300.0,10.47,125.0,3.2,124.0,0.81,0.95,0.58,25100,0.0,0.0,4.1,0.2,0.0,0.0,15.59,109.15,1910.18,109.15,0.0,11280,179.32
SD,0.16,0.36,0.26,0.0,2.0700000000000003,7.67,429.0,4608.0,6972.0,8360.0,16.29,129.0,5.43,383.0,1.04,7.08,0.56,27500,0.0,0.0,9.7,0.22,0.0,0.0,78.1,113.6,3081.29,134.9,28.4,13798,198.79
OR,0.22,1.03,2.79,0.0,1.22,6.66,15500.0,9143.0,18563.0,7572.0,19.66,536.0,17.91,302.0,3.97,7.13,0.38,31900,57.5,2.5,7.7,0.69,0.0,5.57,66.79,83.49,5771.69,328.38,83.49,17032,322.81
MO,0.55,0.83,0.91,100.0,0.65,1.94,13611.0,12141.0,17686.0,13810.0,15.18,408.0,1.72,83.0,1.2,0.35,0.0,40200,0.0,0.0,3.3,1.19,0.0,0.0,8.88,53.28,5328.12,168.72,35.52,11234,124.32
NJ,0.81,3.73,4.22,100.0,0.0,2.59,16345.0,0.0,16961.0,20230.25,15.63,1337.0,13.39,147.0,0.0,0.53,1.0,64200,0.0,0.0,1.6,7.93125,0.0,0.0,8.49,8.49,2096.6,492.32,8.49,11488,84.88
OR,0.75,1.95,2.11,0.0,1.83,7.78,6805.0,5029.0,5545.0,9155.0,12.51,263.0,34.455000000000005,278.0,1.8,6.95,0.63,27000,7.0,0.0,4.2,0.0,0.0,15.47,54.14,77.34,2583.14,154.68,23.2,11766,170.15
WI,0.06,1.89,0.47,100.0,0.91,5.85,2701.0,7889.0,2750.0,9818.0,33.9,137.0,20.44,89.0,0.0,1.6,0.25,24800,0.0,0.0,4.9,0.81,0.0,0.0,0.0,58.3,2115.61,74.96,0.0,11982,74.96
WA,2.23,6.3425,2.52,100.0,0.8,2.87,14224.0,17004.0,16115.0,12841.0,17.03,8136.875,24.74,1672.0,0.36,0.76,0.17,122700,18.0,2.5,27.4,6.81,0.0,2.34,37.37,96.93,4370.17,325.84,47.88,86874,223.06
WI,0.63,1.14,0.67,0.0,1.9,6.35,3083.0,2017.0,4055.0,1320.0,16.32,239.0,18.83,99.0,0.0,1.73,0.0,29100,0.0,0.0,4.2,0.91,0.0,0.0,0.0,103.33,5485.23,232.5,25.83,10610,103.33
OR,0.64,2.48,2.05,100.0,0.57,4.55,24002.0,14456.0,8975.0,10588.0,18.2,813.0,3.81,270.0,1.48,2.09,0.24,24200,12.0,1.0,4.9,3.83,0.0,4.81,52.95,72.21,2719.88,645.07,24.07,18692,245.51
SC,12.22,4.33,1.02,0.0,0.87,1.35,7662.0,7053.0,10508.0,3324.0,12.66,722.0,34.35,222.0,0.0,5.06,0.12,53900,0.0,0.0,7.4,0.0,0.0,0.0,44.87,287.18,3257.65,224.36,0.0,11096,358.97
MA,1.8,1.94,4.21,100.0,0.64,4.82,17521.0,14807.0,21279.0,11933.0,31.72,2830.0,30.25,875.0,1.26,2.01,0.44,59900,57.5,0.0,21.8,0.65,0.0,0.0,8.97,493.14,1285.15,200.25,2.99,31813,505.1
MD,19.36,6.3425,3.83,100.0,0.83,2.09,18476.0,6250.0,14030.0,10839.0,6.11,3238.0,24.15,591.0,0.0,1.04,0.12,81300,2.0,0.0,6.2,7.93125,0.0,4.79,62.32,268.47,3648.31,958.82,31.923785522788204,21096,551.32
CA,2.27,6.3425,21.1625,100.0,0.2,8.22,12203.0,13248.0,10844.0,7927.0,27.15,8136.875,24.54,449.0,0.89,3.49,0.19,58500,42.0,0.0,3.2,3.65,0.0,13.21,29.71,541.43,3420.27,1224.83,96.35750000000002,30491,997.03
NJ,7.02,0.72,1.67,85.47,0.61,4.44,11213.0,16215.0,2667.0,17222.0,16.65,367.0,4.63,165.0,1.82,3.46,0.0,61600,0.0,0.0,10.1,0.26,0.0,0.0,9.52,190.35,1399.07,295.04,9.52,10266,295.04
VA,6.57,1.53,1.57,0.0,0.88,5.54,7515.0,10946.0,5529.0,5375.0,15.46,740.0,34.05,590.0,1.02,6.02,0.15,55600,2.0,0.0,18.2,2.01,0.0,2.98,20.83,77.38,3612.99,130.95,26.78,30707,151.78
CT,1.27,1.68,1.76,100.0,0.54,2.19,26301.125,9832.0,15983.0,0.0,20.5,3061.0,5.88,252.0,1.19,0.18,0.23,101600,0.0,0.0,24.1,1.5,0.0,0.0,6.15,18.46,3012.22,846.13,0.0,32016,64.61
LA,26.130000000000003,1.67,1.57,100.0,0.65,9.88,6159.0,17787.0,9069.0,8762.0,9.95,6531.0,25.42,2746.625,7.5600000000000005,5.96,0.5,51700,57.5,2.5,52.75,1.88,0.0,21.525,77.28,1127.55875,7895.694999999999,1294.1399999999999,68.99,219531,2978.69
SD,0.07,0.38,0.28,0.0,2.0700000000000003,4.84,0.0,3198.0,6002.0,0.0,22.0,115.0,16.52,588.0,0.34,4.54,0.24,34600,0.0,0.0,13.7,0.06,0.0,0.0,49.3,87.64,3357.8,125.99,10.96,17592,158.85
TN,26.130000000000003,0.16,0.49,0.0,1.71,13.21,5755.0,0.0,24245.0,4973.0,31.31,65.0,34.455000000000005,287.0,4.18,11.48,0.38,32700,0.0,0.0,7.1,0.31,0.0,7.02,49.15,1127.55875,5582.08,154.47,0.0,11227,1390.25
OH,1.09,0.34,0.5,82.6,0.82,2.95,11234.0,19363.0,30086.0,17683.0,23.66,349.0,8.88,348.0,2.87,1.03,0.36,60100,0.0,0.0,34.4,0.98,0.0,4.32,51.82,60.46,2465.78,73.41,30.23,28199,133.87
RI,4.22,0.77,21.1625,100.0,0.8,16.66,6877.0,5624.0,4018.0,6280.0,38.902499999999996,4886.0,22.17,694.0,3.03,13.13,0.72,45600,7.0,0.0,1.3,2.29,0.0,21.525,52.97,1127.55875,2105.54,1294.1399999999999,0.0,17637,1483.15
CA,0.39,6.07,21.1625,0.0,2.0700000000000003,14.48,3073.0,3594.0,11856.0,5231.0,10.78,4484.0,24.82,147.0,2.04,6.82,0.59,34200,0.0,0.0,4.0,0.91,0.0,11.79,47.15,583.49,3618.79,719.04,17.68,15791,724.94
AR,15.46,0.42,1.34,0.0,0.47,9.5,10706.0,8931.0,13687.0,5895.0,10.77,881.0,1.7,2746.625,1.96,10.9,1.145,36200,57.5,2.5,29.9,1.06,0.0,13.85,69.26,360.17,7081.51,637.23,41.56,32462,872.72
NJ,5.61,2.17,2.24,100.0,0.4,2.75,16105.0,27285.875,12425.0,12468.0,16.73,803.0,14.07,598.0,3.01,1.46,0.11,32500,0.0,0.0,4.0,4.13,0.0,0.0,15.26,239.02,2064.69,986.57,81.37,19211,300.04
TX,26.130000000000003,0.93,13.0,0.0,1.48,8.53,5641.0,3681.0,6238.0,4483.0,5.88,1453.0,13.63,1283.0,2.1,10.77,0.44,43600,3.0,0.0,21.7,0.21,0.0,21.525,64.32,490.86,2880.84,226.81,3.39,27925,744.75
TX,0.0,0.16,2.3,0.0,0.73,7.34,0.0,27285.875,5417.0,9133.0,16.12,56.0,0.0,366.0,4.37,7.97,0.51,24200,0.0,0.0,10.9,0.0,0.0,17.29,0.0,190.16,3379.72,242.03,25.93,10935,267.96
NM,7.45,0.47,21.1625,0.0,1.41,9.37,7726.0,8534.0,14006.0,4866.0,5.84,1776.0,8.0,2085.0,6.24,15.9,0.62,37800,14.0,0.0,19.6,0.19,0.0,13.22,62.77,1127.55875,5223.34,185.01,9.91,29115,1318.22
CA,0.25,6.3425,5.05,100.0,1.19,1.1,26301.125,0.0,29791.0,20230.25,9.55,3708.0,15.75,162.0,0.0,0.19,0.0,0,0.0,0.0,3.9,0.99,0.0,0.0,0.0,73.66,1112.26,110.49,29.46,12959,198.88
ME,0.48,0.67,0.54,97.28,0.87,8.12,12309.0,6737.0,7291.0,5415.0,22.48,696.0,18.82,859.0,1.75,5.28,0.64,45300,0.0,0.0,52.75,0.58,0.0,0.0,12.83,25.66,2365.07,119.75,12.83,24309,72.71
VA,4.48,0.69,0.47,100.0,0.59,3.32,10766.0,3256.0,7538.0,8347.0,16.85,401.0,9.23,448.0,0.67,2.78,0.1,41700,1.0,2.5,15.1,0.06,0.0,4.09,8.18,53.15,2481.5,94.03,36.79,23756,102.2
CA,26.130000000000003,2.51,21.1625,100.0,0.6,11.32,14437.0,20939.0,14370.0,6083.0,17.35,8136.875,21.64,2611.0,3.1,4.42,0.92,75100,10.0,2.5,9.5,7.5,0.0,21.525,61.46,775.5,2034.56,1294.1399999999999,54.23,109602,2078.85
IN,1.27,0.71,0.68,0.0,1.45,7.18,6595.0,4975.0,8335.0,2500.0,37.46,157.0,15.92,342.0,0.58,7.25,0.74,27300,0.0,0.0,7.8,0.35,0.0,6.95,6.95,27.79,4280.16,152.86,41.69,13584,62.53
OH,1.96,0.27,0.63,100.0,0.42,7.84,14637.0,27285.875,4948.0,12959.0,29.76,476.0,3.99,431.0,2.32,3.98,0.32,27600,0.0,0.0,8.8,0.34,0.0,0.0,4.64,362.25,3250.98,385.47,0.0,21128,427.27
CA,3.11,6.3425,13.42,100.0,0.6,3.39,26301.125,16382.0,22825.0,15419.0,9.65,5609.0,12.93,487.0,2.05,0.38,0.09,122700,0.0,0.0,3.6,1.71,0.0,0.0,16.02,104.15,1622.34,969.4,96.35750000000002,23936,348.5
NC,26.130000000000003,0.41,0.47,0.0,0.77,15.04,6284.0,7345.0,29172.0,19432.0,28.08,238.0,2.1,839.0,2.98,13.59,1.145,44500,9.0,0.0,13.6,0.4,0.0,19.48,77.9,845.25,7011.26,416.78,81.8,25295,1336.03
WI,0.47,2.32,1.1,100.0,0.52,8.46,11094.0,5438.0,3552.0,6297.0,22.09,2318.0,25.11,1343.0,0.6,2.71,0.32,26500,57.5,1.0,45.4,2.18,0.0,1.93,59.88,329.35,3252.97,230.84,8.69,96466,435.6
WA,1.0,3.23,2.81,0.0,1.47,5.39,5651.0,6525.0,4494.0,4102.0,4.96,574.0,27.35,230.0,2.61,2.78,0.64,28800,0.0,0.0,5.1,0.24,0.0,0.0,7.29,174.93,3943.15,189.5,7.29,12361,196.79
OK,13.57,1.4,2.6,100.0,1.04,5.85,7238.0,9829.0,14901.0,7797.0,14.16,8136.875,19.28,2746.625,7.5600000000000005,7.03,0.33,47700,57.5,2.5,52.75,1.5,0.0,14.32,89.88,897.52,3391.21,1179.1,66.02,367302,1304.78
NJ,17.62,6.3425,5.9,100.0,0.4,3.42,15764.0,26626.0,13708.0,10910.0,20.45,8136.875,16.51,542.0,1.11,0.83,0.08,57800,0.0,0.0,19.5,5.88,0.0,0.0,16.31,207.9,1634.67,232.36,6.11,47089,313.89
MA,3.17,1.8,3.84,100.0,0.18,8.59,13670.0,24170.0,11018.0,9485.0,12.82,4039.0,15.42,888.0,0.9,1.67,0.5,45300,0.0,0.0,3.5,7.93125,0.0,2.91,26.22,1127.55875,2059.72,1220.68,0.0,35701,1678.08
MA,0.86,1.24,2.7,95.07,0.55,4.3,26301.125,27285.875,15923.0,4230.0,36.68,2463.0,6.9,323.0,0.93,2.25,0.73,46600,0.0,0.0,11.9,0.6,0.0,0.0,11.19,139.93,934.74,100.75,0.0,17233,151.13
FL,1.0,0.78,1.95,100.0,0.82,3.15,15802.0,10908.0,5401.0,11296.0,7.84,1889.0,2.54,2055.0,0.49,2.2,0.26,29700,0.0,0.0,20.8,0.6,0.0,0.0,7.48,156.98,1951.01,151.99,2.49,35317,184.39
VA,9.65,6.3425,9.59,100.0,0.68,1.71,14955.0,11320.0,12292.0,12961.0,8.12,2941.0,25.84,340.0,2.35,1.56,0.29,61700,18.0,0.0,4.4,3.15,0.0,0.0,16.65,55.5,3085.8,116.55,11.1,16139,127.65
WY,0.18,0.33,3.16,0.0,2.0700000000000003,3.94,1728.0,5669.0,9344.0,14274.0,2.05,115.0,24.35,837.0,1.19,4.44,0.83,32700,14.0,0.0,13.4,1.88,0.0,0.0,21.14,338.3,4461.36,142.72,95.15,17635,375.3
NH,0.97,1.1,2.13,100.0,0.5,5.86,9625.0,8595.0,12818.0,8309.0,18.34,6739.0,15.61,2746.625,2.11,5.81,0.39,42800,57.5,1.0,34.2,1.41,0.0,5.09,33.62,41.77,3602.83,456.47,28.53,99567,223.14
PA,1.04,0.77,0.49,100.0,0.31,1.75,10792.0,3968.0,22737.0,14067.0,12.59,794.0,4.79,305.0,0.98,0.41,0.18,41400,0.0,0.0,12.1,7.93125,0.0,0.0,8.74,26.21,856.07,218.39,5.82,33823,58.24
MD,24.9,2.83,2.45,0.0,0.56,8.4,10277.0,4242.0,12661.0,8958.0,14.57,656.0,2.9,213.0,3.76,7.84,0.79,35400,0.0,0.0,5.5,0.37,0.0,0.0,88.53,826.32,3961.93,228.71,29.51,13087,1032.91
MA,0.69,0.46,0.64,4.89,0.79,6.68,7119.0,13672.0,26716.0,4228.0,25.68,514.0,5.45,474.0,0.21,2.65,0.2,58300,19.0,0.0,12.9,0.84,0.0,0.0,0.0,566.68,1372.62,270.75,0.0,14997,566.68
MO,8.45,0.46,0.82,0.0,1.15,17.75125,4657.0,15105.0,17710.0,663.0,12.21,189.0,14.29,733.0,4.23,11.42,1.13,33700,31.0,0.0,10.7,0.56,0.0,11.44,97.27,240.3,5978.94,343.29,96.35750000000002,16996,457.72
MA,0.35,0.31,0.57,60.25,0.66,6.44,26000.0,6260.0,0.0,0.0,25.25,235.0,4.26,190.0,2.63,1.4,0.43,55400,0.0,0.0,30.6,0.26,0.0,0.0,92.17,543.78,617.51,36.87,0.0,10415,645.16
MD,5.52,0.74,1.06,0.0,0.18,4.47,8579.0,12709.0,15998.0,8471.0,14.29,214.0,24.77,289.0,0.35,2.3,0.0,37100,19.0,0.0,5.7,0.76,0.0,20.53,27.37,307.88,5110.84,253.15,88.94,13068,485.77
MA,0.75,3.91,1.08,80.58,0.7,3.27,26301.125,17120.0,20694.0,20230.25,25.22,935.0,14.65,122.0,0.82,0.22,0.24,82600,0.0,0.0,19.2,0.61,0.0,0.0,0.0,201.17,925.4,104.61,8.05,11929,209.22
OH,13.64,1.86,1.07,100.0,0.4,3.6,17696.0,0.0,18331.0,5430.0,22.19,279.0,15.41,190.0,0.53,0.71,0.18,29000,0.0,0.0,5.1,1.17,0.0,0.0,18.73,112.37,7895.694999999999,383.93,9.36,10621,280.93
NC,17.59,0.63,0.79,100.0,0.77,2.81,11113.0,17922.0,13218.0,17600.0,10.78,226.0,6.19,211.0,0.47,1.32,0.07,30800,0.0,0.0,11.8,0.37,0.0,0.0,11.48,189.46,3444.71,206.68,45.93,14967,281.32
CA,1.15,6.3425,2.95,100.0,1.67,1.87,26301.125,27285.875,30357.75,20230.25,14.54,2233.0,19.3,185.0,1.62,0.0,0.23,0,0.0,0.0,5.0,0.88,0.0,0.0,14.27,85.63,963.32,85.63,14.27,13512,99.9
PA,6.71,0.52,0.77,100.0,0.27,12.82,6834.0,9018.0,13960.0,2839.0,25.66,367.0,17.17,738.0,3.39,6.67,0.62,29900,57.5,0.0,9.2,5.42,0.0,6.27,25.07,134.77,4629.22,206.86,43.88,31933,316.55
VA,0.76,1.46,0.87,100.0,1.01,1.54,26301.125,7663.0,8563.0,20230.25,15.32,231.0,3.03,121.0,3.31,1.51,0.23,68200,0.0,0.0,16.1,0.44,0.0,0.0,8.47,338.95,1271.08,42.37,16.95,11005,355.9
WI,0.08,0.24,0.86,100.0,1.2,2.92,0.0,4617.0,12000.0,14416.0,26.89,322.0,5.28,196.0,1.02,0.07,0.19,37000,0.0,0.0,32.4,0.53,0.0,0.0,4.97,24.84,884.21,49.67,4.97,16813,29.8
CO,0.99,2.62,4.93,100.0,1.8,3.47,10175.0,8665.0,6601.0,9579.0,15.14,693.0,33.33,443.0,1.35,3.22,0.31,43800,0.0,0.0,7.8,2.86,0.0,0.0,0.0,265.16,3147.02,334.94,83.73,13116,286.09
TX,2.29,5.41,5.97,0.0,1.63,0.64,15706.0,10258.0,15351.0,10851.0,15.36,1251.0,16.15,407.0,0.74,0.73,0.31,54300,0.0,0.0,15.3,0.72,0.0,8.04,0.0,32.16,1419.1,40.2,8.04,16881,44.22
CA,14.43,6.3425,21.1625,100.0,0.53,13.01,10359.0,11504.0,10714.0,7007.0,26.29,8136.875,20.77,2023.0,4.15,5.64,0.44,64400,57.5,2.5,23.6,3.24,0.0,21.525,56.02,855.5,2573.43,1272.54,96.35750000000002,131723,1627.33
WI,0.22,2.52,1.15,0.0,0.34,8.02,7440.0,7281.0,2211.0,9863.0,35.79,878.0,34.455000000000005,584.0,1.37,3.01,0.23,25400,0.0,0.0,14.9,0.91,0.0,3.0,23.99,74.98,4072.94,272.93,18.0,32520,110.97
